dataset,image_path,label,split,source_split,is_math,width,height,timesteps,label_len,ctc_feasible
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_3440.jpg,QUENTIN,train,,0,324,44,58,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_3446.jpg,MADELEINE,train,,0,284,66,34,9,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_34482.jpg,PINTEAUX,test,,0,284,31,73,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_34576.jpg,HEZZAT,train,,0,284,31,73,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_34584.jpg,INES,train,,0,388,21,147,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_34592.jpg,GUILLOT,train,,0,324,44,58,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_34666.jpg,AUBERT,train,,0,388,36,86,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_3475.jpg,MERCIER,train,,0,388,36,86,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_3477.jpg,BOULET,train,,0,324,44,58,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_34818.jpg,STIEVENARD,train,,0,284,50,45,10,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_3482.jpg,MAISSANE,train,,0,284,31,73,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_34917.jpg,HUGO,train,,0,324,44,58,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_34926.jpg,LIENARD,train,,0,284,31,73,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_34945.jpg,MARCEAU,valid,,0,388,17,182,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_34957.jpg,MICHAUD,valid,,0,284,31,73,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_3498.jpg,MARCEAU,valid,,0,388,30,103,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_34996.jpg,SOUSSEN,test,,0,284,50,45,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_3506.jpg,NINO,valid,,0,324,44,58,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35079.jpg,BOHZ,train,,0,284,50,45,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35158.jpg,SOARESDASILVA,train,,0,284,46,49,13,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35231.jpg,LOUIS,train,,0,324,44,58,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35278.jpg,HEROUIN,train,,0,284,50,45,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35281.jpg,DE ASCENSAO,test,,0,284,50,45,11,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35356.jpg,MATHIEU,valid,,0,388,24,129,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35399.jpg,POEIRA,train,,0,324,44,58,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35417.jpg,BETTINELLI,train,,0,388,36,86,10,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35452.jpg,TCHEOU,train,,0,324,44,58,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35464.jpg,RIBEIRO,train,,0,324,44,58,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35465.jpg,ENZO,train,,0,324,44,58,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35531.jpg,ABBES,train,,0,324,44,58,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35608.jpg,ADELAIDE,train,,0,324,44,58,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35675.jpg,TOM,valid,,0,388,34,91,3,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35686.jpg,GUILLOS,train,,0,388,36,86,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35762.jpg,CYRIELLE,train,,0,388,27,114,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35771.jpg,SARAN,valid,,0,324,44,58,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_35780.jpg,INES,train,,0,388,31,100,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36011.jpg,RIOULY,train,,0,284,31,73,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36040.jpg,BOUMECID,train,,0,324,44,58,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36061.jpg,DAPRA,valid,,0,324,44,58,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36062.jpg,MAZINGUE,train,,0,284,50,45,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36134.jpg,EMPTY,train,,0,388,36,86,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36191.jpg,DOCEUL,test,,0,324,44,58,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36228.jpg,CLARISSA,train,,0,284,70,32,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_3627.jpg,LINA,test,,0,284,66,34,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36280.jpg,BOCQUIT,train,,0,284,45,50,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36323.jpg,ENZO,train,,0,284,31,73,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36351.jpg,CLEMENT,train,,0,324,44,58,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36456.jpg,PAUL,train,,0,388,26,119,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36531.jpg,PAUL,train,,0,284,31,73,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36572.jpg,LEROUX,test,,0,284,31,73,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36575.jpg,BILLOURIN,train,,0,388,36,86,9,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36608.jpg,LEA,train,,0,324,44,58,3,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_3664.jpg,RICHARD,train,,0,284,50,45,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36666.jpg,TIPHAINE,test,,0,388,26,119,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36684.jpg,GWENDOLINE,train,,0,284,67,33,10,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36814.jpg,ARSLAN,train,,0,284,31,73,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_3689.jpg,GRILLOT,train,,0,388,36,86,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_36990.jpg,HUTEZ,valid,,0,324,44,58,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37015.jpg,VINCENT,train,,0,284,31,73,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37064.jpg,BONNAUD,train,,0,284,50,45,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37079.jpg,PERRINE,valid,,0,284,64,35,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37097.jpg,CHLOE,valid,,0,284,67,33,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37111.jpg,TRUCHOT,train,,0,388,36,86,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37185.jpg,PETIT,train,,0,324,44,58,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37236.jpg,MONGE,valid,,0,388,36,86,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37310.jpg,MASTERNAK,test,,0,284,31,73,9,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_3737.jpg,HOUZIEL,train,,0,284,31,73,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37375.jpg,FLAVIE,train,,0,284,31,73,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37402.jpg,NABAD,train,,0,388,36,86,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37510.jpg,DETEIX,train,,0,388,36,86,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37511.jpg,DOS SANTOS,valid,,0,388,36,86,10,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37556.jpg,JOUAN,train,,0,388,36,86,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37668.jpg,GUITTET,train,,0,284,31,73,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37672.jpg,SACHA,train,,0,284,31,73,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37730.jpg,PARIS,train,,0,284,31,73,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37781.jpg,NATHAN,train,,0,388,30,103,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37792.jpg,FILIOLE,test,,0,284,31,73,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37806.jpg,WILLIAM,train,,0,284,31,73,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_3782.jpg,MARIE AMELIE,train,,0,284,31,73,12,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_3785.jpg,CONSOLINI,train,,0,388,36,86,9,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37864.jpg,GRASTEAU,train,,0,324,44,58,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_37954.jpg,MINGOT,valid,,0,388,36,86,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38011.jpg,CHACHOUA,train,,0,284,50,45,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38042.jpg,GABRIELLE,train,,0,324,44,58,9,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38098.jpg,JADE,train,,0,324,44,58,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38140.jpg,KALINSKY,train,,0,284,31,73,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38160.jpg,MAXIME,train,,0,284,67,33,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38237.jpg,POMELLE,valid,,0,324,44,58,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38255.jpg,THOMAS,valid,,0,284,31,73,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38266.jpg,PERNOT,train,,0,388,36,86,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38273.jpg,BENMBAREK,train,,0,324,44,58,9,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38296.jpg,LE ROUX,train,,0,388,36,86,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38393.jpg,MANUELA,train,,0,284,66,34,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38510.jpg,THOMAS,valid,,0,324,44,58,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38512.jpg,DARIA-ALEXANDRA,train,,0,284,31,73,15,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38599.jpg,PRAUD,train,,0,324,44,58,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38610.jpg,MARIE,train,,0,284,62,36,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38706.jpg,WENDY,test,,0,388,28,110,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38841.jpg,SAHYNA,test,,0,284,31,73,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38845.jpg,FEKI,train,,0,284,50,45,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38934.jpg,LAHNIYAD,valid,,0,324,44,58,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_38994.jpg,PARISOT,valid,,0,284,50,45,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39034.jpg,SENIBRZDES,train,,0,324,44,58,10,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_3905.jpg,GUILLOUT,train,,0,284,31,73,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39075.jpg,SS,test,,0,324,44,58,2,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39092.jpg,ANTOINE,test,,0,284,69,32,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39095.jpg,QUANTIN,train,,0,284,31,73,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39161.jpg,ADRIANA,valid,,0,324,44,58,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39250.jpg,ERWAN,train,,0,284,64,35,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39267.jpg,BELARBT,train,,0,388,36,86,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39275.jpg,SOLER,train,,0,284,31,73,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39299.jpg,LATINIER,valid,,0,388,36,86,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39349.jpg,LEGRAND,train,,0,284,31,73,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39386.jpg,CLEMENT,train,,0,388,21,147,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39409.jpg,YOHANN,train,,0,324,44,58,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39419.jpg,TABEAU,train,,0,284,50,45,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39427.jpg,PREVOT,valid,,0,388,36,86,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39526.jpg,CLEMINT,train,,0,324,44,58,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_3953.jpg,AMICIE,test,,0,388,20,155,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39535.jpg,LAMYA,valid,,0,284,31,73,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39583.jpg,MATHIS,train,,0,284,31,73,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39851.jpg,EL AZZOUZI,train,,0,324,44,58,10,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39859.jpg,LILY,train,,0,388,25,124,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39861.jpg,REKRI,test,,0,324,44,58,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39872.jpg,LARDJANE,train,,0,388,36,86,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39885.jpg,DAMIEN,valid,,0,388,25,124,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39903.jpg,RIFFLARD,train,,0,388,36,86,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39910.jpg,LUCIE,valid,,0,324,44,58,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_3995.jpg,PAINNIN,valid,,0,324,44,58,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_39980.jpg,MARGOT,test,,0,284,31,73,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40074.jpg,PAULY,test,,0,388,36,86,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40088.jpg,LECAPLAIN,train,,0,284,50,45,9,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40129.jpg,GRECET,train,,0,388,36,86,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40156.jpg,LILIAN,train,,0,324,44,58,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40197.jpg,LEONIE,train,,0,284,64,35,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40240.jpg,LEPERETTI,train,,0,388,36,86,9,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40257.jpg,OCEANE,train,,0,388,25,124,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40320.jpg,DE RUFFI,train,,0,324,44,58,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40359.jpg,PARISS,train,,0,324,44,58,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40379.jpg,KYLIAN,train,,0,324,44,58,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4041.jpg,SIRINE,train,,0,324,44,58,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40431.jpg,NABAL,test,,0,388,36,86,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40436.jpg,RAMIN,train,,0,284,31,73,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40489.jpg,SIEZIEN,train,,0,284,50,45,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40502.jpg,EMMA,train,,0,388,27,114,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40550.jpg,DRISCA,valid,,0,284,65,34,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4056.jpg,ROBIN,train,,0,284,66,34,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4060.jpg,OULBOUB,train,,0,324,44,58,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40610.jpg,QUENTIN,train,,0,284,31,73,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40622.jpg,ERALDI,train,,0,388,36,86,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40627.jpg,NOEL,train,,0,324,44,58,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40667.jpg,VEIGA,train,,0,284,31,73,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40731.jpg,CLOTILDE,test,,0,284,63,36,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40809.jpg,HAIDAR,test,,0,388,36,86,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4081.jpg,JOUVENT,train,,0,388,36,86,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40814.jpg,POCHON,test,,0,284,31,73,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4087.jpg,VINCENT,train,,0,284,31,73,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40906.jpg,MARQUET,train,,0,284,50,45,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_40942.jpg,AUDREY,train,,0,284,31,73,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_41020.jpg,TREILLARD,train,,0,388,36,86,9,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_41039.jpg,BARRIERE,train,,0,388,36,86,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_41077.jpg,LANTERNIER,train,,0,324,44,58,10,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_41105.jpg,COINTE,test,,0,284,50,45,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4125.jpg,GREUZAT,train,,0,324,44,58,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_41260.jpg,BRONGNIART,train,,0,284,50,45,10,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_41321.jpg,ZIA,test,,0,388,31,100,3,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4150.jpg,GOHINON,train,,0,388,36,86,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4160.jpg,ALIX,train,,0,388,20,155,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4184.jpg,EMPTY,train,,0,388,36,86,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4202.jpg,BAPTISTE,train,,0,324,44,58,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4241.jpg,MAELA,test,,0,284,65,34,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4263.jpg,AMANDINE,train,,0,388,25,124,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4331.jpg,LUCIE,valid,,0,324,44,58,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4336.jpg,FRAGLIOLA,train,,0,388,36,86,9,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4457.jpg,KILLIAN,train,,0,388,25,124,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4490.jpg,MANON,train,,0,388,27,114,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4503.jpg,BOUSQUET,train,,0,324,44,58,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4565.jpg,MONTASTIER,train,,0,284,31,73,10,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4604.jpg,LUCA,train,,0,284,66,34,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4635.jpg,VANPEVENAEGE,train,,0,324,44,58,12,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4650.jpg,VIGOUROUX,valid,,0,284,31,73,9,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4758.jpg,CASSERT,test,,0,324,44,58,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4817.jpg,MOUIGNIDAHO,train,,0,284,31,73,11,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4825.jpg,GUERARDEL,valid,,0,388,36,86,9,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4884.jpg,STEVEN,train,,0,324,44,58,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4909.jpg,SIXTING-MARIE,test,,0,324,44,58,13,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4911.jpg,MAR TE RO,train,,0,388,36,86,9,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4951.jpg,DISCHER,valid,,0,284,31,73,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_4982.jpg,COME,train,,0,324,44,58,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5048.jpg,BENSALEM,valid,,0,324,44,58,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5066.jpg,LOGAN,train,,0,324,44,58,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5111.jpg,CELIA,test,,0,284,31,73,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5164.jpg,FARES,valid,,0,388,36,86,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5261.jpg,POUSSART,train,,0,324,44,58,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5278.jpg,VALLET,train,,0,284,50,45,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5305.jpg,LANGLOIS-CALMEILLE,train,,0,324,44,58,18,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5324.jpg,HEISSERER,train,,0,284,31,73,9,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5328.jpg,COTTERFAU,train,,0,388,30,103,9,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5341.jpg,MARYLOU,train,,0,388,28,110,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5351.jpg,DUFAL,valid,,0,388,36,86,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5377.jpg,CLAIRE,test,,0,284,31,73,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5388.jpg,SOURISSEAU,train,,0,388,36,86,10,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5471.jpg,AURY,test,,0,388,36,86,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5510.jpg,GETAN,test,,0,324,44,58,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5588.jpg,PRIVAT,train,,0,284,31,73,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5677.jpg,VALENTIN,test,,0,388,32,97,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5798.jpg,REVRAR,train,,0,388,36,86,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5895.jpg,VEREECQUE-MANAUT,train,,0,284,31,73,16,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5910.jpg,GOITIA,train,,0,388,36,86,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5924.jpg,LASNIER,train,,0,388,36,86,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5948.jpg,LEO,train,,0,284,31,73,3,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_5971.jpg,LONNI,train,,0,324,44,58,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6015.jpg,FAYOUX,train,,0,388,36,86,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6034.jpg,THIBAULT,test,,0,388,31,100,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6038.jpg,PAYRE,train,,0,388,36,86,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6251.jpg,MAXIMILIEN,train,,0,284,68,33,10,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6271.jpg,LOUIS,train,,0,324,44,58,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6361.jpg,LESLIE,test,,0,324,44,58,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6397.jpg,JOVE,train,,0,324,44,58,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6437.jpg,PADELLEC,train,,0,284,31,73,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6479.jpg,SIMON,valid,,0,284,31,73,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6500.jpg,CANO,train,,0,388,36,86,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6508.jpg,LEA,train,,0,284,65,34,3,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6559.jpg,SMITH,valid,,0,388,36,86,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6627.jpg,ELISA,train,,0,284,66,34,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6654.jpg,SOLENE,train,,0,284,31,73,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6724.jpg,THIERRY,valid,,0,324,44,58,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6735.jpg,EMPTY,train,,0,324,44,58,5,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6769.jpg,LEBEHOT,train,,0,284,31,73,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6777.jpg,ACIX,train,,0,284,62,36,4,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6802.jpg,CHEVAU,train,,0,284,50,45,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6879.jpg,ERRAISSE,test,,0,324,44,58,8,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_6958.jpg,FRANCESCONI,train,,0,284,50,45,11,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_7048.jpg,TERLIER,train,,0,284,31,73,7,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_7119.jpg,CHATELAIS,train,,0,388,36,86,9,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_7157.jpg,ARTHUR,test,,0,284,65,34,6,1
kaggle_dataset,kaggle_dataset/handwritten/VALIDATION_7229.jpg,SIMON,valid,,0,324,44,58,5,1
